id_str,from_user,text,created_at,time,geo_coordinates,iso_language_code,to_user,to_user_id_str,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,status_url,entities_str
265956717546848256 ,cwillifo,"RT @CLIRDLF: Working on Twitter archives, in meantime, embedded #dlfforum, #dlf2012, #dlffforum (common typo) Twitter stream here: http://t.co/NNtCtDmm","Tue, 06 Nov 2012 23:19:57 +0000",06/11/2012 23:19:57,,en,,0,26261381,,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot;&gt;Twitter for iPad&lt;/a&gt;,http://a0.twimg.com/profile_images/925615986/cwillifo_s_Webcam_14_normal.png,http://twitter.com/cwillifo/statuses/265956717546848256,"{""urls"":[{""expanded_url"":""http://www.diglib.org/forums/2012forum/2012-dlf-forum-twitter-stream/"",""indices"":[131,151],""display_url"":""diglib.org/forums/2012for\u2026"",""url"":""http://t.co/NNtCtDmm""}],""hashtags"":[{""text"":""dlfforum"",""indices"":[64,73]},{""text"":""dlf2012"",""indices"":[75,83]},{""text"":""dlffforum"",""indices"":[85,95]}],""user_mentions"":[{""id"":188811710,""name"":""The DLF"",""indices"":[3,11],""screen_name"":""CLIRDLF"",""id_str"":""188811710""}]}"
265954841354981376 ,pilsks,Looking forward to diving in and sharing with colleagues the google docs from the various sessions #dlfforum,"Tue, 06 Nov 2012 23:12:30 +0000",06/11/2012 23:12:30,,en,,0,7165422,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/1827452592/FocusedClover_normal.jpg,http://twitter.com/pilsks/statuses/265954841354981376,"{""urls"":[],""hashtags"":[{""text"":""dlfforum"",""indices"":[99,108]}],""user_mentions"":[]}"
265953148705841152 ,CLIRDLF,"Working on Twitter archives, in meantime, embedded #dlfforum, #dlf2012, #dlffforum (common typo) Twitter stream here: http://t.co/NNtCtDmm","Tue, 06 Nov 2012 23:05:46 +0000",06/11/2012 23:05:46,,en,,0,188811710,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/2281460457/kwiy5bwtqifnubwguo4n_normal.jpeg,http://twitter.com/CLIRDLF/statuses/265953148705841152,"{""urls"":[{""expanded_url"":""http://www.diglib.org/forums/2012forum/2012-dlf-forum-twitter-stream/"",""indices"":[118,138],""display_url"":""diglib.org/forums/2012for\u2026"",""url"":""http://t.co/NNtCtDmm""}],""hashtags"":[{""text"":""dlfforum"",""indices"":[51,60]},{""text"":""dlf2012"",""indices"":[62,70]},{""text"":""dlffforum"",""indices"":[72,82]}],""user_mentions"":[]}"
265945095570857985 ,robgural,RT @trosesandler: Talk on Art of LIfe at #dlfforum http://t.co/MBNAUsjQ thx 2 @WUlate @mrvaidya @robgural my schema posse!,"Tue, 06 Nov 2012 22:33:46 +0000",06/11/2012 22:33:46,,en,,0,16004102,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/1679628640/161591_1262644913_2954994_n_normal.jpg,http://twitter.com/robgural/statuses/265945095570857985,"{""urls"":[{""expanded_url"":""http://slidesha.re/PVd8Vp"",""indices"":[51,71],""display_url"":""slidesha.re/PVd8Vp"",""url"":""http://t.co/MBNAUsjQ""}],""hashtags"":[{""text"":""dlfforum"",""indices"":[41,50]}],""user_mentions"":[{""id"":215999659,""name"":""Trish Rose-Sandler"",""indices"":[3,16],""screen_name"":""trosesandler"",""id_str"":""215999659""},{""id"":187953160,""name"":""William Ulate"",""indices"":[78,85],""screen_name"":""WUlate"",""id_str"":""187953160""},{""id"":14794077,""name"":""Gaurav Vaidya"",""indices"":[86,95],""screen_name"":""mrvaidya"",""id_str"":""14794077""},{""id"":16004102,""name"":""robgural"",""indices"":[96,105],""screen_name"":""robgural"",""id_str"":""16004102""}]}"
265942445408280577 ,lihlii,"RT @tcramer: PSU survey--top 3 resource management softwares are End Note (30-something %), Zotero (13%), Mendeley (11%). #dlfforum","Tue, 06 Nov 2012 22:23:14 +0000",06/11/2012 22:23:14,,en,,0,16526760,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/1261909293/lihlii_____twitter_shadow_256_normal.png,http://twitter.com/lihlii/statuses/265942445408280577,"{""urls"":[],""hashtags"":[{""text"":""dlfforum"",""indices"":[122,131]}],""user_mentions"":[{""id"":17345803,""name"":""Tom Cramer"",""indices"":[3,11],""screen_name"":""tcramer"",""id_str"":""17345803""}]}"
265937645446762496 ,trosesandler,Talk on Art of LIfe at #dlfforum  http://t.co/fqhkqN7c  Thanks to @WUlate @mrvaidya @robgural my schema posse!,"Tue, 06 Nov 2012 22:04:10 +0000",06/11/2012 22:04:10,,en,,0,215999659,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/1627697465/trish_profile_normal.jpg,http://twitter.com/trosesandler/statuses/265937645446762496,"{""urls"":[{""expanded_url"":""http://www.slideshare.net/trosesandler/art-of-life-15055706"",""indices"":[34,54],""display_url"":""slideshare.net/trosesandler/a\u2026"",""url"":""http://t.co/fqhkqN7c""}],""hashtags"":[{""text"":""dlfforum"",""indices"":[23,32]}],""user_mentions"":[{""id"":187953160,""name"":""William Ulate"",""indices"":[66,73],""screen_name"":""WUlate"",""id_str"":""187953160""},{""id"":14794077,""name"":""Gaurav Vaidya"",""indices"":[74,83],""screen_name"":""mrvaidya"",""id_str"":""14794077""},{""id"":16004102,""name"":""robgural"",""indices"":[84,93],""screen_name"":""robgural"",""id_str"":""16004102""}]}"
265928288868913153 ,claireystew,"Recovering from #dlfforum and trying to soothe election jitters by following #berlin10sa getting underway today in Stellenbosch, SA","Tue, 06 Nov 2012 21:26:59 +0000",06/11/2012 21:26:59,,en,,0,787774,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/1432652567/claire-square-poochies_normal.jpg,http://twitter.com/claireystew/statuses/265928288868913153,"{""urls"":[],""hashtags"":[{""text"":""dlfforum"",""indices"":[16,25]},{""text"":""berlin10sa"",""indices"":[77,88]}],""user_mentions"":[]}"
265922737191649280 ,declan,RT @mutanthumb: Bootstrapping Repositories wiki now up: http://t.co/RjPVlcYK #dlfforum #curatecamp Thanks @declan you're a gem!,"Tue, 06 Nov 2012 21:04:55 +0000",06/11/2012 21:04:55,,en,,0,981381,,&lt;a href=&quot;http://twitterrific.com&quot;&gt;Twitterrific&lt;/a&gt;,http://a0.twimg.com/profile_images/2678937781/e3ac433ad3087c6166be12e9d9c67901_normal.png,http://twitter.com/declan/statuses/265922737191649280,"{""urls"":[{""expanded_url"":""http://wiki.curatecamp.org/index.php/Bootstrapping_Repositories"",""indices"":[56,76],""display_url"":""wiki.curatecamp.org/index.php/Boot\u2026"",""url"":""http://t.co/RjPVlcYK""}],""hashtags"":[{""text"":""dlfforum"",""indices"":[77,86]},{""text"":""curatecamp"",""indices"":[87,98]}],""user_mentions"":[{""id"":27932026,""name"":""Susan Borda"",""indices"":[3,14],""screen_name"":""mutanthumb"",""id_str"":""27932026""},{""id"":981381,""name"":""Declan Fleming"",""indices"":[106,113],""screen_name"":""declan"",""id_str"":""981381""}]}"
265909330858106880 ,mutanthumb,Bootstrapping Repositories wiki now up: http://t.co/RjPVlcYK #dlfforum #curatecamp Thanks @declan you're a gem!,"Tue, 06 Nov 2012 20:11:39 +0000",06/11/2012 20:11:39,,en,,0,27932026,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/2104595406/madmen_icon3_normal.jpg,http://twitter.com/mutanthumb/statuses/265909330858106880,"{""urls"":[{""expanded_url"":""http://wiki.curatecamp.org/index.php/Bootstrapping_Repositories"",""indices"":[40,60],""display_url"":""wiki.curatecamp.org/index.php/Boot\u2026"",""url"":""http://t.co/RjPVlcYK""}],""hashtags"":[{""text"":""dlfforum"",""indices"":[61,70]},{""text"":""curatecamp"",""indices"":[71,82]}],""user_mentions"":[{""id"":981381,""name"":""Declan Fleming"",""indices"":[90,97],""screen_name"":""declan"",""id_str"":""981381""}]}"
265881392813076482 ,BradleyDaigle,Slides from yesterday's session on #UVaLibrary approach to managing and delivering archival metadata #dlfforum http://t.co/eqxHFpta,"Tue, 06 Nov 2012 18:20:38 +0000",06/11/2012 18:20:38,,en,,0,298112917,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/1353305594/eye_normal.jpg,http://twitter.com/BradleyDaigle/statuses/265881392813076482,"{""urls"":[{""expanded_url"":""http://slidesha.re/XgVfSI"",""indices"":[111,131],""display_url"":""slidesha.re/XgVfSI"",""url"":""http://t.co/eqxHFpta""}],""hashtags"":[{""text"":""UVaLibrary"",""indices"":[35,46]},{""text"":""dlfforum"",""indices"":[101,110]}],""user_mentions"":[]}"
265876916760887297 ,erimille,"@pilsks, me too! RSN. re ""Looking forward to when bibfra.me is outside the password protection! #bibframe #dlfforum #cataloging""","Tue, 06 Nov 2012 18:02:51 +0000",06/11/2012 18:02:51,,en,pilsks,7165422,19360883,265598213015343104,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/72582993/eric_normal.png,http://twitter.com/erimille/statuses/265876916760887297,"{""urls"":[],""hashtags"":[{""text"":""bibframe"",""indices"":[96,105]},{""text"":""dlfforum"",""indices"":[106,115]},{""text"":""cataloging"",""indices"":[116,127]}],""user_mentions"":[{""id"":7165422,""name"":""Suzanne Pilsk"",""indices"":[0,7],""screen_name"":""pilsks"",""id_str"":""7165422""}]}"
265868714556137473 ,BradleyDaigle,@anarchivist Do share. Does the @BitCurator tech team have a scheduled meeting in the future?  #dlfforum,"Tue, 06 Nov 2012 17:30:15 +0000",06/11/2012 17:30:15,,en,anarchivist,8729782,298112917,265864344267530241,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/1353305594/eye_normal.jpg,http://twitter.com/BradleyDaigle/statuses/265868714556137473,"{""urls"":[],""hashtags"":[{""text"":""dlfforum"",""indices"":[95,104]}],""user_mentions"":[{""id"":8729782,""name"":""Mark A. Matienzo"",""indices"":[0,12],""screen_name"":""anarchivist"",""id_str"":""8729782""},{""id"":375737051,""name"":""Bit Curator"",""indices"":[32,43],""screen_name"":""BitCurator"",""id_str"":""375737051""}]}"
265864344267530241 ,anarchivist,"need some time for some back of the napkin sketching, but i reckon i came up with a good use of Open Annotation for @BitCurator. #dlfforum","Tue, 06 Nov 2012 17:12:53 +0000",06/11/2012 17:12:53,,en,,0,8729782,,&lt;a href=&quot;http://sites.google.com/site/yorufukurou/&quot;&gt;YoruFukurou&lt;/a&gt;,http://a0.twimg.com/profile_images/2806485098/d6db9182a3ddec79532684c37ed62095_normal.jpeg,http://twitter.com/anarchivist/statuses/265864344267530241,"{""urls"":[],""hashtags"":[{""text"":""dlfforum"",""indices"":[129,138]}],""user_mentions"":[{""id"":375737051,""name"":""Bit Curator"",""indices"":[116,127],""screen_name"":""BitCurator"",""id_str"":""375737051""}]}"
265864189183143936 ,blros,Great! RT @CLIRDLF: @blros We are making an archive of the tweets to be posted on the DLF website soon! #dlfforum,"Tue, 06 Nov 2012 17:12:16 +0000",06/11/2012 17:12:16,,en,,0,44046272,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/515140552/Photo_106_normal.jpg,http://twitter.com/blros/statuses/265864189183143936,"{""urls"":[],""hashtags"":[{""text"":""dlfforum"",""indices"":[104,113]}],""user_mentions"":[{""id"":188811710,""name"":""The DLF"",""indices"":[10,18],""screen_name"":""CLIRDLF"",""id_str"":""188811710""},{""id"":44046272,""name"":""Brian Rosenblum"",""indices"":[20,26],""screen_name"":""blros"",""id_str"":""44046272""}]}"
265863630959022080 ,BradleyDaigle,Had a great time at #dlfforum and will be bringing some solid ideas back to my own work.  Many thanks to all involved and safe travels!,"Tue, 06 Nov 2012 17:10:03 +0000",06/11/2012 17:10:03,,en,,0,298112917,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/1353305594/eye_normal.jpg,http://twitter.com/BradleyDaigle/statuses/265863630959022080,"{""urls"":[],""hashtags"":[{""text"":""dlfforum"",""indices"":[20,29]}],""user_mentions"":[]}"
265863386162683904 ,BradleyDaigle,RT @3windmills: Thanks to @CLIRDLF for a great #dlfforum especially @rlfrick and @jenaow - also thanks for the opportunity to talk about #bibframe,"Tue, 06 Nov 2012 17:09:05 +0000",06/11/2012 17:09:05,,en,,0,298112917,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/1353305594/eye_normal.jpg,http://twitter.com/BradleyDaigle/statuses/265863386162683904,"{""urls"":[],""hashtags"":[{""text"":""dlfforum"",""indices"":[47,56]},{""text"":""bibframe"",""indices"":[137,146]}],""user_mentions"":[{""id"":366777440,""name"":""Kevin Ford"",""indices"":[3,14],""screen_name"":""3windmills"",""id_str"":""366777440""},{""id"":188811710,""name"":""The DLF"",""indices"":[26,34],""screen_name"":""CLIRDLF"",""id_str"":""188811710""},{""id"":6896472,""name"":""Rachel L Frick"",""indices"":[68,76],""screen_name"":""rlfrick"",""id_str"":""6896472""},{""id"":404966444,""name"":""Jena Winberry"",""indices"":[81,88],""screen_name"":""jenaow"",""id_str"":""404966444""}]}"
265859142068084736 ,CLIRDLF,RT @LibSkrat: Made it to my gate in plenty of time. Thanks to all at #dlfforum for rly fabulous event!,"Tue, 06 Nov 2012 16:52:13 +0000",06/11/2012 16:52:13,,en,,0,188811710,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/2281460457/kwiy5bwtqifnubwguo4n_normal.jpeg,http://twitter.com/CLIRDLF/statuses/265859142068084736,"{""urls"":[],""hashtags"":[{""text"":""dlfforum"",""indices"":[69,78]}],""user_mentions"":[{""id"":47360004,""name"":""Ondatra libskoolicus"",""indices"":[3,12],""screen_name"":""LibSkrat"",""id_str"":""47360004""}]}"
265859126452703232 ,CLIRDLF,RT @3windmills: Thanks to @CLIRDLF for a great #dlfforum especially @rlfrick and @jenaow - also thanks for the opportunity to talk about #bibframe,"Tue, 06 Nov 2012 16:52:09 +0000",06/11/2012 16:52:09,,en,,0,188811710,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/2281460457/kwiy5bwtqifnubwguo4n_normal.jpeg,http://twitter.com/CLIRDLF/statuses/265859126452703232,"{""urls"":[],""hashtags"":[{""text"":""dlfforum"",""indices"":[47,56]},{""text"":""bibframe"",""indices"":[137,146]}],""user_mentions"":[{""id"":366777440,""name"":""Kevin Ford"",""indices"":[3,14],""screen_name"":""3windmills"",""id_str"":""366777440""},{""id"":188811710,""name"":""The DLF"",""indices"":[26,34],""screen_name"":""CLIRDLF"",""id_str"":""188811710""},{""id"":6896472,""name"":""Rachel L Frick"",""indices"":[68,76],""screen_name"":""rlfrick"",""id_str"":""6896472""},{""id"":404966444,""name"":""Jena Winberry"",""indices"":[81,88],""screen_name"":""jenaow"",""id_str"":""404966444""}]}"
265858945783062528 ,CLIRDLF,@blros We are making an archive of the tweets to be posted on the DLF website soon! #dlfforum,"Tue, 06 Nov 2012 16:51:26 +0000",06/11/2012 16:51:26,,en,blros,44046272,188811710,265826804827316225,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/2281460457/kwiy5bwtqifnubwguo4n_normal.jpeg,http://twitter.com/CLIRDLF/statuses/265858945783062528,"{""urls"":[],""hashtags"":[{""text"":""dlfforum"",""indices"":[84,93]}],""user_mentions"":[{""id"":44046272,""name"":""Brian Rosenblum"",""indices"":[0,6],""screen_name"":""blros"",""id_str"":""44046272""}]}"
265858451257847810 ,dorevabelfiore,"RT @anarchivist: should have been more archivists at #dlfforum. just saying, don't ignore a conference if it has the word ""Library"" in the name.","Tue, 06 Nov 2012 16:49:28 +0000",06/11/2012 16:49:28,,en,,0,77120659,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/577558802/0714091928_normal.jpg,http://twitter.com/dorevabelfiore/statuses/265858451257847810,"{""urls"":[],""hashtags"":[{""text"":""dlfforum"",""indices"":[53,62]}],""user_mentions"":[{""id"":8729782,""name"":""Mark A. Matienzo"",""indices"":[3,15],""screen_name"":""anarchivist"",""id_str"":""8729782""}]}"
265858360300171264 ,dorevabelfiore,"RT @JMarkOckerbloom: BIG thanks to all the organizers, planners, logistics folks, &amp; presenters at #dlfforum.  Intense, informative conf pulled off seamlessly.","Tue, 06 Nov 2012 16:49:07 +0000",06/11/2012 16:49:07,,en,,0,77120659,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/577558802/0714091928_normal.jpg,http://twitter.com/dorevabelfiore/statuses/265858360300171264,"{""urls"":[],""hashtags"":[{""text"":""dlfforum"",""indices"":[102,111]}],""user_mentions"":[{""id"":40326609,""name"":""John Mark Ockerbloom"",""indices"":[3,19],""screen_name"":""JMarkOckerbloom"",""id_str"":""40326609""}]}"
265850953754873858 ,mbklein,RT @AvalonMediaSys: Did you miss the Avalon presentation by @jwdunn and @mbklein at #dlfforum? Check out our slides at http://t.co/HNbkKgYs!,"Tue, 06 Nov 2012 16:19:41 +0000",06/11/2012 16:19:41,,en,,0,14497240,,&lt;a href=&quot;http://twitter.com/download/iphone&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/471463446/madmen_icon_normal.jpg,http://twitter.com/mbklein/statuses/265850953754873858,"{""urls"":[{""expanded_url"":""http://goo.gl/BGVLE"",""indices"":[119,139],""display_url"":""goo.gl/BGVLE"",""url"":""http://t.co/HNbkKgYs""}],""hashtags"":[{""text"":""dlfforum"",""indices"":[84,93]}],""user_mentions"":[{""id"":186555212,""name"":""Avalon Media System"",""indices"":[3,18],""screen_name"":""AvalonMediaSys"",""id_str"":""186555212""},{""id"":22158384,""name"":""Jon Dunn"",""indices"":[60,67],""screen_name"":""jwdunn"",""id_str"":""22158384""},{""id"":14497240,""name"":""mbklein"",""indices"":[72,80],""screen_name"":""mbklein"",""id_str"":""14497240""}]}"
265846774093201408 ,LibSkrat,Are the NYU DH slides from #dlfforum posted anywhere?,"Tue, 06 Nov 2012 16:03:04 +0000",06/11/2012 16:03:04,,en,,0,47360004,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/1751075935/libskrat_normal.png,http://twitter.com/LibSkrat/statuses/265846774093201408,"{""urls"":[],""hashtags"":[{""text"":""dlfforum"",""indices"":[27,36]}],""user_mentions"":[]}"
265836384655405056 ,carlystrasser,Just posted my 2 presentations from #dlfforum on slideshare: http://t.co/kw9B1v1H,"Tue, 06 Nov 2012 15:21:47 +0000",06/11/2012 15:21:47,,en,,0,190246525,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/1278320972/headshot4_normal.jpg,http://twitter.com/carlystrasser/statuses/265836384655405056,"{""urls"":[{""expanded_url"":""http://www.slideshare.net/carlystrasser/presentations"",""indices"":[61,81],""display_url"":""slideshare.net/carlystrasser/\u2026"",""url"":""http://t.co/kw9B1v1H""}],""hashtags"":[{""text"":""dlfforum"",""indices"":[36,45]}],""user_mentions"":[]}"
265834482479808513 ,AvalonMediaSys,Did you miss the Avalon presentation by @jwdunn and @mbklein at #dlfforum? Check out our slides at http://t.co/HNbkKgYs!,"Tue, 06 Nov 2012 15:14:14 +0000",06/11/2012 15:14:14,,en,,0,186555212,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/2760115568/56ed8ace652bf827c1121fc6e5df9d03_normal.png,http://twitter.com/AvalonMediaSys/statuses/265834482479808513,"{""urls"":[{""expanded_url"":""http://goo.gl/BGVLE"",""indices"":[99,119],""display_url"":""goo.gl/BGVLE"",""url"":""http://t.co/HNbkKgYs""}],""hashtags"":[{""text"":""dlfforum"",""indices"":[64,73]}],""user_mentions"":[{""id"":22158384,""name"":""Jon Dunn"",""indices"":[40,47],""screen_name"":""jwdunn"",""id_str"":""22158384""},{""id"":14497240,""name"":""mbklein"",""indices"":[52,60],""screen_name"":""mbklein"",""id_str"":""14497240""}]}"
265826804827316225 ,blros,Thanks to the organizers and participants for a great #dlfforum and #dhlib2012 - is anyone making an archive of the tweets?,"Tue, 06 Nov 2012 14:43:43 +0000",06/11/2012 14:43:43,,en,,0,44046272,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/515140552/Photo_106_normal.jpg,http://twitter.com/blros/statuses/265826804827316225,"{""urls"":[],""hashtags"":[{""text"":""dlfforum"",""indices"":[54,63]},{""text"":""dhlib2012"",""indices"":[68,78]}],""user_mentions"":[]}"
265810495276199936 ,BioDivLibrary,RT @udcmrk: All Creatures Gr8 &amp; Small #BHLib presentation by @trosesandler #DLFForum http://t.co/suGnIKYO (blogfoto)&gt;Excited 4 full version!,"Tue, 06 Nov 2012 13:38:55 +0000",06/11/2012 13:38:55,,en,,0,20813165,,&lt;a href=&quot;http://www.hootsuite.com&quot;&gt;HootSuite&lt;/a&gt;,http://a0.twimg.com/profile_images/1542638971/BHL_Small_Logo_normal.jpg,http://twitter.com/BioDivLibrary/statuses/265810495276199936,"{""urls"":[{""expanded_url"":""http://bit.ly/YyoHCM"",""indices"":[89,109],""display_url"":""bit.ly/YyoHCM"",""url"":""http://t.co/suGnIKYO""}],""hashtags"":[{""text"":""BHLib"",""indices"":[42,48]},{""text"":""DLFForum"",""indices"":[79,88]}],""user_mentions"":[{""id"":7117022,""name"":""Martin Kalfatovic"",""indices"":[3,10],""screen_name"":""UDCMRK"",""id_str"":""7117022""},{""id"":215999659,""name"":""Trish Rose-Sandler"",""indices"":[65,78],""screen_name"":""trosesandler"",""id_str"":""215999659""}]}"
265808345334689792 ,LM_HATII,RT @johanoomen: Research: 'How Teens Do Research in the Digital World' (the answer = #google) http://t.co/GBLCi1pu #dlfforum,"Tue, 06 Nov 2012 13:30:22 +0000",06/11/2012 13:30:22,,en,,0,188767119,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/1469062988/16floor_white_normal.jpg,http://twitter.com/LM_HATII/statuses/265808345334689792,"{""urls"":[{""expanded_url"":""http://searchenginewatch.com/article/2222455/Googling-Research-for-94-of-Teen-Students-Study?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sewblog+%28Search+Engine+Watch+Blog%29"",""indices"":[94,114],""display_url"":""searchenginewatch.com/article/222245\u2026"",""url"":""http://t.co/GBLCi1pu""}],""hashtags"":[{""text"":""google"",""indices"":[85,92]},{""text"":""dlfforum"",""indices"":[115,124]}],""user_mentions"":[{""id"":7858412,""name"":""Johan Oomen"",""indices"":[3,14],""screen_name"":""johanoomen"",""id_str"":""7858412""}]}"
265802766742605825 ,cni_org,"RT @hauntologist: #dlfforum folks concerned with Data Mgmt, join us 12/10 before @CNI_org for the @DataRes Symposium http://t.co/7gnp568P","Tue, 06 Nov 2012 13:08:12 +0000",06/11/2012 13:08:12,,en,,0,121140906,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/740188472/cni_logo_small_normal.png,http://twitter.com/cni_org/statuses/265802766742605825,"{""urls"":[{""expanded_url"":""http://datamanagement.unt.edu/symposium"",""indices"":[117,137],""display_url"":""datamanagement.unt.edu/symposium"",""url"":""http://t.co/7gnp568P""}],""hashtags"":[{""text"":""dlfforum"",""indices"":[18,27]}],""user_mentions"":[{""id"":28152475,""name"":""Spence(r) Keralis"",""indices"":[3,16],""screen_name"":""hauntologist"",""id_str"":""28152475""},{""id"":121140906,""name"":""CNI"",""indices"":[81,89],""screen_name"":""cni_org"",""id_str"":""121140906""},{""id"":415014919,""name"":""DataRes Project"",""indices"":[98,106],""screen_name"":""DataRes"",""id_str"":""415014919""}]}"
265771087281922050 ,I_UMD,MT @RLUK_Mike: MT @shefw: Skills Librarians Need referenced by @shlakeuva http://t.co/IG1ZzoNv #dlfforum #RLUK #RDM,"Tue, 06 Nov 2012 11:02:19 +0000",06/11/2012 11:02:19,,en,,0,226237599,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/1189754035/i_with-text_normal.jpg,http://twitter.com/I_UMD/statuses/265771087281922050,"{""urls"":[{""expanded_url"":""http://j.mp/Ttcedp"",""indices"":[74,94],""display_url"":""j.mp/Ttcedp"",""url"":""http://t.co/IG1ZzoNv""}],""hashtags"":[{""text"":""dlfforum"",""indices"":[95,104]},{""text"":""RLUK"",""indices"":[105,110]},{""text"":""RDM"",""indices"":[111,115]}],""user_mentions"":[{""id"":36331077,""name"":""Mike Mertens"",""indices"":[3,13],""screen_name"":""RLUK_Mike"",""id_str"":""36331077""},{""id"":48636190,""name"":""Stephanie Wright"",""indices"":[18,24],""screen_name"":""shefw"",""id_str"":""48636190""},{""id"":212430018,""name"":""Sherry Lake"",""indices"":[63,73],""screen_name"":""shlakeuva"",""id_str"":""212430018""}]}"
265754295616540673 ,RLUK_Mike,MT @shefw: Corrall ppt on Skills Librarians Need referenced by @shlakeuva http://t.co/COsveHlD #dlfforum #RLUK #RDM,"Tue, 06 Nov 2012 09:55:36 +0000",06/11/2012 09:55:36,,en,,0,36331077,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/1060798964/lkd2_normal.jpg,http://twitter.com/RLUK_Mike/statuses/265754295616540673,"{""urls"":[{""expanded_url"":""http://www.rluk.ac.uk/content/clarifying-roles-libraries-research-data-management-discussion-day-find-creative-solutions"",""indices"":[74,94],""display_url"":""rluk.ac.uk/content/clarif\u2026"",""url"":""http://t.co/COsveHlD""}],""hashtags"":[{""text"":""dlfforum"",""indices"":[95,104]},{""text"":""RLUK"",""indices"":[105,110]},{""text"":""RDM"",""indices"":[111,115]}],""user_mentions"":[{""id"":48636190,""name"":""Stephanie Wright"",""indices"":[3,9],""screen_name"":""shefw"",""id_str"":""48636190""},{""id"":212430018,""name"":""Sherry Lake"",""indices"":[63,73],""screen_name"":""shlakeuva"",""id_str"":""212430018""}]}"
